line,path,repo_name
from sklearn import metrics,Simulated/Learn.py,RomainBrault/OVFM
from sklearn import metrics,module45/CCPCCC_16_32.py,KennyCandy/HAR
from sklearn import metrics,tensorflow/examples/learn/text_classification_character_rnn.py,jeffzheng1/tensorflow
from sklearn import metrics,tensorflow/examples/learn/mnist.py,girving/tensorflow
from sklearn import metrics,tensorflow/examples/learn/text_classification_character_cnn.py,petewarden/tensorflow
from sklearn import metrics,pipeline/__6_MCPS__Evaluate.py,BridgitD/school-dropout-predictions
from sklearn import metrics,module45/CCCC_32_32.py,KennyCandy/HAR
from sklearn import metrics,tools/python/booking_hotels_quality.py,darina/omim
from sklearn import metrics,ch03/rel_post_20news.py,luispedro/BuildingMachineLearningSystemsWithPython
from sklearn import metrics,tensorflow/examples/skflow/text_classification_save_restore.py,jalexvig/tensorflow
from sklearn import metrics,tensorflow/examples/learn/mnist.py,asadziach/tensorflow
from sklearn import metrics,tensorflow/examples/learn/mnist.py,bowang/tensorflow
from sklearn import metrics,tensorflow/examples/learn/iris.py,gautam1858/tensorflow
from sklearn import metrics,tensorflow/contrib/tensorflow-master/tensorflow/examples/learn/iris.py,AsimmHirani/ISpyPi
from sklearn import metrics,tensorflow/examples/learn/iris_custom_model.py,whn09/tensorflow
from sklearn import metrics,classification_iris.py,wdbm/abstraction
from sklearn import metrics,titanic.py,reetawwsum/Titanic
from sklearn import metrics,tensorflow/examples/learn/text_classification.py,okuchaiev/tensorflow-float16
from sklearn import metrics,tensorflow/examples/learn/hdf5_classification.py,llhe/tensorflow
from sklearn import metrics,tensorflow/examples/learn/hdf5_classification.py,eth-n/tensorflow
from sklearn import metrics,experiment/unckcheatv2.py,mramire8/active
from sklearn import metrics,Contrib/pzc/p_con.py,greglandrum/rdkit
from sklearn import metrics,ch08/regression.py,schartz/BuildingMachineLearningSystemsWithPython
from sklearn import metrics,svm.py,yuhui-lin/web_page_classification
from sklearn import metrics,tensorflow/examples/learn/boston.py,suiyuan2009/tensorflow
from sklearn import metrics,src/photometricRedshifts.py,sniemi/MLPhotoZ
from sklearn import metrics,tensorflow/examples/skflow/mnist_weights.py,mrry/tensorflow
from sklearn import metrics,scripts/gt_silhouette.py,hall-lab/svtools
from sklearn import metrics,tensorflow/examples/learn/text_classification_character_rnn.py,dendisuhubdy/tensorflow
from sklearn import metrics,svm/test_linear_svm.py,agadiraju/519finalproject
from sklearn import metrics,tensorflow/tensorflow/examples/skflow/text_classification_save_restore.py,SubhasisDutta/WireframeTagging
from sklearn import metrics,python/images/dbscan.py,LevinJ/CodeSamples
from sklearn import metrics,src/nnmetaplot.py,jgdwyer/ML-convection
from sklearn import metrics,pipeline/pipeline/myapps/jupyter/TensorFlow/SkFlow_DEPRECATED/mnist.py,fluxcapacitor/education.ml
from sklearn import metrics,tensorflow/examples/skflow/iris_val_based_early_stopping.py,TakayukiSakai/tensorflow
from sklearn import metrics,site/lib/python2.7/site-packages/sklearn/neighbors/tests/test_neighbors.py,asnorkin/sentiment_analysis
from sklearn import metrics,tensorflow/examples/learn/iris_run_config.py,whn09/tensorflow
from sklearn import metrics,_proofreading/util.py,haehn/proofreading
from sklearn import metrics,vessel_scoring/evaluate_model.py,GlobalFishingWatch/vessel-scoring
from sklearn import metrics,ch08/corrneighbours.py,luispedro/BuildingMachineLearningSystemsWithPython
from sklearn import metrics,tensorflow/examples/learn/text_classification_character_cnn.py,MycChiu/tensorflow
from sklearn import metrics,python_tools/Commands/phraseRecall.py,Nacturne/CoreNLP_copy
from sklearn import metrics,tensorflow/examples/skflow/text_classification_character_rnn.py,gautam1858/tensorflow
from sklearn import metrics,Flu-Models/Flu_Tree_H3N2_NA.py,RK900/Flu-Prediction
from sklearn import metrics,tensorflow/examples/learn/text_classification_character_cnn.py,4Catalyzer/tensorflow
from sklearn import metrics,FISF/VFD/SFD.py,spartazhihu/FISF
from sklearn import metrics,models/syntaxnet/tensorflow/tensorflow/examples/skflow/text_classification_builtin_rnn_model.py,plowman/python-mcparseface
from sklearn import metrics,tensorflow/examples/skflow/mnist.py,shakamunyi/tensorflow
from sklearn import metrics,tensorflow/examples/learn/iris_custom_decay_dnn.py,sugartom/tensorflow-alien
from sklearn import metrics,tensorflow/examples/learn/iris_custom_model.py,maciekcc/tensorflow
from sklearn import metrics,experiments/2014_CSCW_Tweetlocating/code/classify_benchmark.py,reidpr/quac
from sklearn import metrics,py/ml_models/naive_bayes.py,CalvinNeo/EasyMLPlatform
from sklearn import metrics,other/methods/GradientBoostingSample.py,bcraenen/KFClassifier
from sklearn import metrics,evaluate.py,johnmartinsson/bird-species-classification
from sklearn import metrics,module123/CC_16_32.py,KennyCandy/HAR
from sklearn import metrics,scikit-learn-0.17.1-1/examples/cluster/plot_adjusted_for_chance_measures.py,RPGOne/Skynet
from sklearn import metrics,tensorflow/examples/learn/text_classification.py,jwlawson/tensorflow
from sklearn import metrics,PizzaTextModel.py,rupakc/Kaggle-Random-Acts-of-Pizza
from sklearn import metrics,tensorflow/examples/learn/hdf5_classification.py,tensorflow/tensorflow
from sklearn import metrics,_module45/CCCPCC_32_32.py,KennyCandy/HAR
from sklearn import metrics,tensorflow/examples/skflow/text_classification_cnn.py,ibab/tensorflow
from sklearn import metrics,tensorflow/examples/learn/text_classification_character_rnn.py,junpenglao/tensorflow
from sklearn import metrics,tensorflow/examples/learn/iris_run_config.py,Intel-Corporation/tensorflow
from sklearn import metrics,tensorflow/examples/learn/iris_run_config.py,okuchaiev/tensorflow-float16
from sklearn import metrics,biometric_identification/src/large_scale experiment/featureExtractor/ML/clusterer.py,banacer/lab221
from sklearn import metrics,deep_learning/challenge.py,cavestruz/StrongCNN
from sklearn import metrics,tensorflow/examples/skflow/text_classification.py,ivano666/tensorflow
from sklearn import metrics,tensorflow/examples/learn/text_classification.py,alshedivat/tensorflow
from sklearn import metrics,tensorflow/examples/learn/text_classification_cnn.py,haeusser/tensorflow
from sklearn import metrics,tensorflow/examples/learn/boston.py,alsrgv/tensorflow
from sklearn import metrics,SVM_KFold_CrossValidation.py,akshaykamath/ReviewPredictionYelp
from sklearn import metrics,tensorflow/examples/learn/iris.py,Kongsea/tensorflow
from sklearn import metrics,ch08/regression.py,mkomeichi/BuildingMLSystemsWithPython
from sklearn import metrics,src/kmeans.py,deepankgupta/cs229_project
from sklearn import metrics,tensorflow/examples/learn/iris.py,alheinecke/tensorflow-xsmm
from sklearn import metrics,engine/classifications/categories/classify.py,rbjarnason/active-citizen
from sklearn import metrics,modeling.py,GautamShine/toxic-docs
from sklearn import metrics,tensorflow/tensorflow/examples/skflow/text_classification_character_cnn.py,SubhasisDutta/WireframeTagging
from sklearn import metrics,scimes/scimes.py,e-koch/SCIMES
from sklearn import metrics,tensorflow/examples/learn/iris.py,tntnatbry/tensorflow
from sklearn import metrics,sandbox/petsc/solvers/scripts/scikit_learn_classifiers_all_features.py,LighthouseHPC/lighthouse
from sklearn import metrics,tensorflow/examples/skflow/mnist.py,mikowals/tensorflow
from sklearn import metrics,tensorflow/examples/learn/text_classification_character_rnn.py,eerwitt/tensorflow
from sklearn import metrics,tensorflow/examples/learn/text_classification.py,kchodorow/tensorflow
from sklearn import metrics,tensorflow/examples/learn/text_classification.py,scenarios/tensorflow
from sklearn import metrics,allinpay projects/creditscore/creditscore.py,allinpaybusiness/ACS
from sklearn import metrics,tensorflow/examples/learn/text_classification.py,kamcpp/tensorflow
from sklearn import metrics,tensorflow/examples/skflow/text_classification_save_restore.py,mrry/tensorflow
from sklearn import metrics,module45/CCCC_64_32.py,KennyCandy/HAR
from sklearn import metrics,dlatk/regressionPredictor.py,dlatk/dlatk
from sklearn import metrics,IDS/SVC.py,danialjahed/IDS-KDDcup
from sklearn import metrics,tensorflow/examples/learn/iris_val_based_early_stopping.py,kamcpp/tensorflow
from sklearn import metrics,tensorflow/examples/learn/iris.py,arborh/tensorflow
from sklearn import metrics,tensorflow/examples/skflow/text_classification_builtin_rnn_model.py,chemelnucfin/tensorflow
from sklearn import metrics,kalodner_pe5_hw3.py,hkalodner/424-HW3
from sklearn import metrics,tensorflow/examples/learn/multiple_gpu.py,hsaputra/tensorflow
from sklearn import metrics,tensorflow/examples/learn/multiple_gpu.py,hfp/tensorflow-xsmm
from sklearn import metrics,tensorflow/examples/learn/iris_custom_model.py,Bismarrck/tensorflow
from sklearn import metrics,tensorflow/examples/learn/iris_custom_decay_dnn.py,seaotterman/tensorflow
from sklearn import metrics,pipeline/model.py,aldengolab/acg-ml-pipeline
from sklearn import metrics,tensorflow/examples/learn/iris_run_config.py,jhseu/tensorflow
from sklearn import metrics,eval.py,matthieuo/dl-classification
from sklearn import metrics,automl.py,jamesrobertlloyd/automl-phase-1
from sklearn import metrics,examples/text_classification.py,dansbecker/skflow
from sklearn import metrics,tensorflow/examples/learn/iris_val_based_early_stopping.py,ageron/tensorflow
from sklearn import metrics,release/python/0.2.0/crankshaft/crankshaft/segmentation/segmentation.py,CartoDB/crankshaft
from sklearn import metrics,tensorflow/examples/skflow/text_classification_cnn.py,peterbraden/tensorflow
from sklearn import metrics,tensorflow/examples/skflow/mnist.py,sachinpro/sachinpro.github.io
from sklearn import metrics,tensorflow/examples/skflow/text_classification_save_restore.py,shishaochen/TensorFlow-0.8-Win
from sklearn import metrics,runs/2013/dnn_layerwise/bs512/dnn_5layer/src/evaluation.py,rohit21122012/DCASE2013
from sklearn import metrics,src/contour_classification/clf_utils.py,georgid/SourceFilterContoursMelody
from sklearn import metrics,tensorflow/examples/learn/mnist.py,admcrae/tensorflow
from sklearn import metrics,runs/2013/dnnmfccgd/src/evaluation.py,rohit21122012/DCASE2013
from sklearn import metrics,ch08/corrneighbours.py,godelian/BuildingMachineLearningSystemsWithPython
from sklearn import metrics,mclearn/knfst/python/classifier.py,yen223/mclass-sky
from sklearn import metrics,python/sklearn/learning_sklearn/svm_classification.py,qingkaikong/useful_script
from sklearn import metrics,tensorflow/examples/learn/multiple_gpu.py,nightjean/Deep-Learning
from sklearn import metrics,langOneVAll.py,ajaech/username_analytics
from sklearn import metrics,tensorflow/examples/learn/boston.py,zycdragonball/tensorflow
from sklearn import metrics,tensorflow/examples/skflow/iris_val_based_early_stopping.py,caisq/tensorflow
from sklearn import metrics,Contrib/pzc/p_con.py,strets123/rdkit
from sklearn import metrics,tensorflow/examples/learn/text_classification.py,pcm17/tensorflow
from sklearn import metrics,ch08/chapter.py,ksomemo/BuildingMachineLearningSystemsWithPython
from sklearn import metrics,tensorflow/examples/skflow/mnist.py,gautam1858/tensorflow
from sklearn import metrics,tensorflow/examples/learn/iris_custom_decay_dnn.py,Kongsea/tensorflow
from sklearn import metrics,tensorflow/examples/learn/boston.py,apark263/tensorflow
from sklearn import metrics,tensorflow/examples/learn/text_classification_character_cnn.py,gibiansky/tensorflow
from sklearn import metrics,projects/scikit-learn-master/examples/cluster/plot_affinity_propagation.py,DailyActie/Surrogate-Model
from sklearn import metrics,tensorflow/examples/learn/boston.py,tillahoffmann/tensorflow
from sklearn import metrics,jupyterhub.ml/notebooks/zz_under_construction/zz_old/TensorFlow/SkFlow_DEPRECATED/text_classification_character_cnn.py,fluxcapacitor/source.ml
from sklearn import metrics,tensorflow/examples/skflow/text_classification.py,mikowals/tensorflow
from sklearn import metrics,tools/python/booking_hotels_quality.py,stangls/omim
from sklearn import metrics,tensorflow/examples/learn/iris.py,JVillella/tensorflow
from sklearn import metrics,SmartBookmarks/train_classifier.py,alphawing/SmartBookmarks
from sklearn import metrics,examples/clustering-sklearn.py,gtrdp/twitter-clustering
from sklearn import metrics,ch08/chapter.py,mihirkelkar/BuildingMachineLearningSystemsWithPython
from sklearn import metrics,tensorflow/examples/learn/boston.py,jhaux/tensorflow
from sklearn import metrics,tensorflow/examples/learn/hdf5_classification.py,vrv/tensorflow
from sklearn import metrics,src/vtr-lp.py,ravindrapanda/comp90051-2015-link-prediction
from sklearn import metrics,tensorflow/examples/learn/hdf5_classification.py,junpenglao/tensorflow
from sklearn import metrics,tensorflow/examples/learn/hdf5_classification.py,tntnatbry/tensorflow
from sklearn import metrics,tensorflow/examples/learn/boston.py,johndpope/tensorflow
from sklearn import metrics,cervical-cancer-screening/models/src/NNOnTablePCT.py,paulperry/kaggle
from sklearn import metrics,tensorflow/examples/skflow/text_classification_cnn.py,mikowals/tensorflow
from sklearn import metrics,tensorflow/examples/learn/text_classification.py,thesuperzapper/tensorflow
from sklearn import metrics,algorithm/Ap.py,icymorn/magnetic-info-process
from sklearn import metrics,evaluation/run_nel_evaluation_baseline.py,MIREL-UNC/wikipedia-ner
from sklearn import metrics,tensorflow/examples/learn/text_classification_cnn.py,alheinecke/tensorflow-xsmm
from sklearn import metrics,src/AnnotweetClassifier.py,kearnsw/Twitt.IR
from sklearn import metrics,code_python27/tfidfANDclasification/simpleClassify.py,rcln/tag.suggestion
from sklearn import metrics,pipeline/pipeline/myapps/jupyter/TensorFlow/SkFlow_DEPRECATED/text_classification_builtin_rnn_model.py,fluxcapacitor/education.ml
from sklearn import metrics,tensorflow/examples/learn/iris.py,manjunaths/tensorflow
from sklearn import metrics,tensorflow/examples/learn/iris_custom_decay_dnn.py,anilmuthineni/tensorflow
from sklearn import metrics,tensorflow/examples/learn/text_classification_cnn.py,benoitsteiner/tensorflow
from sklearn import metrics,tensorflow/examples/learn/iris_custom_decay_dnn.py,BrianPin/tensorflow
from sklearn import metrics,Clustering/clustering/clusteringAmplitudePeak.py,mjescobar/RF_Estimation
from sklearn import metrics,examples/cluster/plot_dbscan.py,ngoix/OCRF
from sklearn import metrics,ch08/regression.py,lokeshpancharia/BuildingMachineLearningSystemsWithPython
from sklearn import metrics,src/experiments/demos/molpeaks.py,ChileanVirtualObservatory/ASYDO
from sklearn import metrics,examples/text/document_clustering.py,smartscheduling/scikit-learn-categorical-tree
from sklearn import metrics,generate_test_set.py,Diviyan-Kalainathan/dependency_criteria
from sklearn import metrics,tensorflow/examples/learn/hdf5_classification.py,petewarden/tensorflow
from sklearn import metrics,metrics.py,cesarsalgado/dogml
from sklearn import metrics,tensorflow/examples/learn/hdf5_classification.py,admcrae/tensorflow
from sklearn import metrics,code/visualizations/parameters_vs_time.py,dssg/education-college-public
from sklearn import metrics,ex4-neural networks learning/1_nn_training_example.py,themech/Machine-Learning-Coursera-Tensorflow
from sklearn import metrics,serving/src/notebooks/zz_old/TensorFlow/SkFlow_DEPRECATED/text_classification_cnn.py,fluxcapacitor/education.ml
from sklearn import metrics,tensorflow/examples/learn/iris_val_based_early_stopping.py,suiyuan2009/tensorflow
from sklearn import metrics,tensorflow/examples/learn/mnist.py,ppwwyyxx/tensorflow
from sklearn import metrics,tensorflow/examples/learn/mnist.py,av8ramit/tensorflow
from sklearn import metrics,tensorflow/examples/learn/iris.py,annarev/tensorflow
from sklearn import metrics,src/validate_on_lfw.py,wangxianliang/facenet
from sklearn import metrics,tensorflow/examples/learn/iris_custom_model.py,girving/tensorflow
from sklearn import metrics,tensorflow/examples/learn/iris_custom_decay_dnn.py,Carmezim/tensorflow
from sklearn import metrics,tensorflow/examples/learn/boston.py,thesuperzapper/tensorflow
from sklearn import metrics,IVSCC/morph_cluster_on_simulation.py,XiaoxiaoLiu/morphology_analysis
from sklearn import metrics,dense_classifier.py,tobegit3hub/deep_recommend_system
from sklearn import metrics,tensorflow/examples/skflow/mnist_weights.py,marmarko/ml101
from sklearn import metrics,experiments/2014_CSCW_Tweetlocating/code/classify_benchmark.py,casmlab/quac
from sklearn import metrics,tensorflow/examples/learn/boston.py,whn09/tensorflow
from sklearn import metrics,3/text_analytics/solutions/exercise_01_language_train_model.py,tmm/DS501
from sklearn import metrics,jupyterhub.ml/notebooks/zz_under_construction/zz_old/TensorFlow/SkFlow_DEPRECATED/resnet.py,fluxcapacitor/source.ml
from sklearn import metrics,tensorflow/examples/learn/iris_custom_model.py,jart/tensorflow
from sklearn import metrics,tensorflow/examples/learn/hdf5_classification.py,tongwang01/tensorflow
from sklearn import metrics,ch03/rel_post_20news.py,Adai0808/BuildingMachineLearningSystemsWithPython
from sklearn import metrics,tensorflow/examples/learn/iris_custom_model.py,calebfoss/tensorflow
from sklearn import metrics,tensorflow/examples/learn/iris_custom_decay_dnn.py,tntnatbry/tensorflow
from sklearn import metrics,HAR_v3.py,KennyCandy/HAR
from sklearn import metrics,tensorflow/examples/learn/multiple_gpu.py,admcrae/tensorflow
from sklearn import metrics,tensorflow/examples/learn/boston.py,tongwang01/tensorflow
from sklearn import metrics,tensorflow/examples/learn/hdf5_classification.py,rdipietro/tensorflow
from sklearn import metrics,tools/python/booking_hotels_quality.py,mapsme/omim
from sklearn import metrics,survey/init_survey_sets.py,MAPC/myschoolcommute
from sklearn import metrics,helper files/helper.py,almudenasanz/novelty-detection-in-hri
from sklearn import metrics,scikit-learn-0.17.1-1/sklearn/neighbors/tests/test_neighbors.py,RPGOne/Skynet
from sklearn import metrics,Project/SandBox/BaggedClassifierTrainer.py,tpsatish95/Youtube-Comedy-Comparison
from sklearn import metrics,tensorflow/examples/learn/boston.py,jbedorf/tensorflow
from sklearn import metrics,Archive/[14_10_11] Dr_Jung_Update/df_data_analysis_ver3_old.py,TinyOS-Camp/DDEA-DEV
from sklearn import metrics,ramp/metrics.py,kvh/ramp
from sklearn import metrics,tensorflow/examples/skflow/iris_run_config.py,shakamunyi/tensorflow
from sklearn import metrics,neural_network/evaluate.py,peerdavid/social-neural-network
from sklearn import metrics,tensorflow/examples/learn/iris_run_config.py,xodus7/tensorflow
from sklearn import metrics,tensorflow/examples/learn/iris_val_based_early_stopping.py,guschmue/tensorflow
from sklearn import metrics,Blog_LinearRegression.py,MieRobot/Blogs
from sklearn import metrics,tensorflow/examples/learn/boston.py,code-sauce/tensorflow
from sklearn import metrics,tensorflow/examples/skflow/mnist.py,mdrumond/tensorflow
from sklearn import metrics,tensorflow/examples/learn/text_classification.py,terrytangyuan/tensorflow
from sklearn import metrics,tensorflow/examples/learn/text_classification_character_rnn.py,nightjean/Deep-Learning
from sklearn import metrics,examples/cnn/cifar10_cnn.py,itdxer/neupy
from sklearn import metrics,examples/cluster/plot_affinity_propagation.py,mjudsp/Tsallis
from sklearn import metrics,src/Classifier.py,bluemonk482/emotionannotate
from sklearn import metrics,tensorflow/examples/learn/iris.py,benoitsteiner/tensorflow-xsmm
from sklearn import metrics,tensorflow/examples/learn/iris.py,terrytangyuan/tensorflow
from sklearn import metrics,Titanic/03_skflow.py,DeepVisionTeam/TensorFlowBook
from sklearn import metrics,python/sklearn_vw.py,digitalreasoning/vowpal_wabbit
from sklearn import metrics,src/interface/old/analyze.py,cudbg/Dialectic
from sklearn import metrics,tensorflow/examples/learn/text_classification_cnn.py,pierreg/tensorflow
from sklearn import metrics,tensorflow/examples/skflow/text_classification_save_restore.py,petewarden/tensorflow_makefile
from sklearn import metrics,tensorflow/examples/learn/iris_custom_model.py,johndpope/tensorflow
from sklearn import metrics,SuperGLU/Services/Classifiers/Metrics.py,GeneralizedLearningUtilities/SuperGLU
from sklearn import metrics,tensorflow/examples/learn/iris.py,ageron/tensorflow
from sklearn import metrics,tensorflow/examples/learn/hdf5_classification.py,eerwitt/tensorflow
from sklearn import metrics,h2o-py/dynamic_tests/testdir_algos/glm/pyunit_glm_multinomial_large.py,mathemage/h2o-3
from sklearn import metrics,examples/gender.py,zxsted/Passage
from sklearn import metrics,jupyterhub.ml/notebooks/zz_old/TensorFlow/SkFlow_DEPRECATED/resnet.py,Resly/pipeline
from sklearn import metrics,release/python/0.3.0/crankshaft/crankshaft/segmentation/segmentation.py,CartoDB/crankshaft
from sklearn import metrics,tensorflow/examples/learn/iris_val_based_early_stopping.py,cancan101/tensorflow
from sklearn import metrics,ch03/rel_post_20news.py,classicboyir/BuildingMachineLearningSystemsWithPython
from sklearn import metrics,ml/mytask3b.py,john136/exercises
from sklearn import metrics,tensorflow/examples/learn/iris.py,xodus7/tensorflow
from sklearn import metrics,tensorflow/examples/learn/iris_custom_decay_dnn.py,mengxn/tensorflow
from sklearn import metrics,tensorflow/tensorflow/examples/skflow/resnet.py,SubhasisDutta/WireframeTagging
from sklearn import metrics,tensorflow/examples/learn/text_classification_character_cnn.py,haeusser/tensorflow
from sklearn import metrics,tensorflow/examples/learn/mnist.py,Mazecreator/tensorflow
from sklearn import metrics,projects/scikit-learn-master/examples/cluster/plot_adjusted_for_chance_measures.py,DailyActie/Surrogate-Model
from sklearn import metrics,examples/cluster/plot_kmeans_digits.py,kevin-coder/scikit-learn-fork
from sklearn import metrics,tensorflow/examples/learn/iris_custom_decay_dnn.py,vrv/tensorflow
from sklearn import metrics,analyze/classification.py,aarora79/sb_study
from sklearn import metrics,Cause-effect/skeleton_construction_methods.py,Diviyan-Kalainathan/causal-humans
from sklearn import metrics,models/syntaxnet/tensorflow/tensorflow/examples/skflow/text_classification.py,plowman/python-mcparseface
from sklearn import metrics,data/test_algo_2.py,ajribeiro/rtapp
from sklearn import metrics,learn/metrics.py,chop-dbhi/arrc
from sklearn import metrics,adenine/core/plotting.py,slipguru/adenine
from sklearn import metrics,tensorflow/examples/learn/hdf5_classification.py,yaroslavvb/tensorflow
from sklearn import metrics,doc/tutorial/text_analytics/skeletons/exercise_01_language_train_model.py,loli/semisupervisedforests
from sklearn import metrics,tensorflow/examples/learn/hdf5_classification.py,gautam1858/tensorflow
from sklearn import metrics,DAT4/code/10_confusion_roc.py,Data8Science/DS-III-Science
from sklearn import metrics,tensorflow/examples/learn/boston.py,kchodorow/tensorflow
from sklearn import metrics,server/cluster.py,justincosentino/cs91-heatmap
from sklearn import metrics,tensorflow/examples/skflow/iris_custom_model.py,HaebinShin/tensorflow
from sklearn import metrics,python/library/scikit-learn/clustering/kmeans.py,DoWhatILove/turtle
from sklearn import metrics,runs/2013/dnngd/src/evaluation.py,rohit21122012/DCASE2013
from sklearn import metrics,tensorflow/examples/learn/text_classification_cnn.py,gnieboer/tensorflow
from sklearn import metrics,python_tools/Commands/rootAccuracyGlobal.py,Nacturne/CoreNLP_copy
from sklearn import metrics,tensorflow/examples/learn/iris.py,abhitopia/tensorflow
from sklearn import metrics,eden/graph.py,fabriziocosta/EDeN
from sklearn import metrics,ch08/chapter.py,classicboyir/BuildingMachineLearningSystemsWithPython
from sklearn import metrics,tfs/network/base.py,crackhopper/TFS-toolbox
from sklearn import metrics,tensorflow/examples/learn/iris.py,nikste/tensorflow
from sklearn import metrics,tensorflow/examples/learn/boston.py,tensorflow/tensorflow
from sklearn import metrics,ch08/regression.py,festeh/BuildingMachineLearningSystemsWithPython
from sklearn import metrics,tensorflow/examples/learn/text_classification_character_rnn.py,jart/tensorflow
from sklearn import metrics,tensorflow/examples/skflow/resnet.py,Pingjun/tensorflow
from sklearn import metrics,tensorflow/examples/learn/hdf5_classification.py,av8ramit/tensorflow
from sklearn import metrics,examples/newsgroup.py,gotomypc/Passage
from sklearn import metrics,tensorflow/examples/learn/boston.py,asimshankar/tensorflow
from sklearn import metrics,tensorflow/examples/learn/hdf5_classification.py,davidzchen/tensorflow
from sklearn import metrics,dbCharts.py,michalsa/md_hershberg
from sklearn import metrics,tensorflow/examples/learn/text_classification.py,davidzchen/tensorflow
from sklearn import metrics,tensorflow/examples/learn/iris_val_based_early_stopping.py,odejesush/tensorflow
from sklearn import metrics,run_stanford_ner_evaluation.py,MIREL-UNC/wikipedia-ner
from sklearn import metrics,python_tools/Commands/phrasePrecision.py,Nacturne/CoreNLP_copy
from sklearn import metrics,tensorflow/examples/learn/mnist.py,freedomtan/tensorflow
from sklearn import metrics,tensorflow/examples/learn/iris_val_based_early_stopping.py,pierreg/tensorflow
from sklearn import metrics,driver/machines_study_restaurants.py,riastrad/michelin-challenge
from sklearn import metrics,runs/2016/baseline/src/evaluation.py,rohit21122012/DCASE2013
from sklearn import metrics,clusters.py,alpatania/MapperTools
from sklearn import metrics,tensorflow/examples/learn/mnist.py,dongjoon-hyun/tensorflow
from sklearn import metrics,tensorflow/examples/learn/iris_custom_model.py,arborh/tensorflow
from sklearn import metrics,tensorflow/examples/learn/iris_custom_decay_dnn.py,freedomtan/tensorflow
from sklearn import metrics,tensorflow/examples/learn/iris_custom_decay_dnn.py,tillahoffmann/tensorflow
from sklearn import metrics,modules/ml_ridge_linear.py,garthee/gnot
from sklearn import metrics,tensorflow/examples/learn/multiple_gpu.py,manjunaths/tensorflow
from sklearn import metrics,mclearn/performance.py,chengsoonong/mclass-sky
from sklearn import metrics,tensorflow/examples/skflow/mnist.py,EvenStrangest/tensorflow
from sklearn import metrics,tensorflow/examples/skflow/text_classification_cnn.py,chemelnucfin/tensorflow
from sklearn import metrics,tensorflow/examples/learn/hdf5_classification.py,anilmuthineni/tensorflow
from sklearn import metrics,tensorflow/examples/learn/hdf5_classification.py,aam-at/tensorflow
from sklearn import metrics,CpE520_HW5.py,Crobisaur/KMeans_MNIST
from sklearn import metrics,fastFM/tests/test_sgd.py,ibayer/fastFM
from sklearn import metrics,selection/classi.py,rebeccabilbro/orlo
from sklearn import metrics,bin/mosquito-plot-histograms.py,christobal54/aei-grad-school
from sklearn import metrics,tensorflow/examples/learn/mnist.py,seaotterman/tensorflow
from sklearn import metrics,tensorflow/examples/learn/mnist.py,zycdragonball/tensorflow
from sklearn import metrics,Markov_Models/msm/score.py,pgromano/Markov_Models
from sklearn import metrics,tensorflow/examples/learn/iris_custom_decay_dnn.py,strint/tensorflow
from sklearn import metrics,tensorflow/examples/learn/iris.py,brchiu/tensorflow
from sklearn import metrics,tensorflow/examples/skflow/text_classification_character_cnn.py,shishaochen/TensorFlow-0.8-Win
from sklearn import metrics,tensorflow/examples/learn/iris_custom_model.py,pavelchristof/gomoku-ai
from sklearn import metrics,tensorflow/examples/learn/boston.py,haeusser/tensorflow
from sklearn import metrics,tensorflow/examples/learn/iris_custom_model.py,vrv/tensorflow
from sklearn import metrics,tensorflow/examples/learn/multiple_gpu.py,meteorcloudy/tensorflow
from sklearn import metrics,python_tools/Commands/rootPrecision.py,Nacturne/CoreNLP_copy
from sklearn import metrics,python_tools/Commands/rootPrecision.py,Nacturne/CoreNLP_copy
from sklearn import metrics,tensorflow/examples/learn/multiple_gpu.py,mortada/tensorflow
from sklearn import metrics,mvpa_itab/conn/states/__init__.py,robbisg/mvpa_itab_wu
from sklearn import metrics,AstroML/skeletons/exercise_02.py,diego0020/va_course_2015
from sklearn import metrics,rojak-analyzer/rojak_ovr_pair.py,pyk/rojak
from sklearn import metrics,src/analyse_result.py,kahvel/MAProject
from sklearn import metrics,tensorflow/examples/skflow/mnist.py,shishaochen/TensorFlow-0.8-Win
from sklearn import metrics,tensorflow/examples/learn/text_classification.py,suiyuan2009/tensorflow
from sklearn import metrics,tensorflow/examples/learn/text_classification_character_cnn.py,tongwang01/tensorflow
from sklearn import metrics,src/classification/rext/scikitre.py,AndreLamurias/IBRel
from sklearn import metrics,tensorflow/examples/learn/iris_run_config.py,kamcpp/tensorflow
from sklearn import metrics,tensorflow/examples/learn/hdf5_classification.py,tomasreimers/tensorflow-emscripten
from sklearn import metrics,tensorflow/examples/learn/text_classification.py,asimshankar/tensorflow
from sklearn import metrics,tensorflow/examples/learn/text_classification_character_rnn.py,AndreasMadsen/tensorflow
from sklearn import metrics,tensorflow/examples/learn/iris_val_based_early_stopping.py,eerwitt/tensorflow
from sklearn import metrics,methods/test.py,domainxz/top-k-rec
from sklearn import metrics,tensorflow/examples/learn/boston.py,tomasreimers/tensorflow-emscripten
from sklearn import metrics,tensorflow/examples/learn/iris_val_based_early_stopping.py,annarev/tensorflow
from sklearn import metrics,tensorflow/examples/learn/text_classification.py,mengxn/tensorflow
from sklearn import metrics,tensorflow/examples/skflow/mnist.py,peterbraden/tensorflow
